DateTime,Entries,UniqueIPs
1557303154,2624,2624
1557305077,2618,2618
1557306998,2628,2628
1557308923,2633,2633
1557310815,2626,2626
1557312735,2615,2615
1557314688,2619,2619
1557316583,2626,2626
1557318517,2629,2629
1557320498,2635,2635
1557322339,2640,2640
1557324317,2624,2624
1557326176,2620,2620
1557328222,2620,2620
1557330287,2615,2615
1557332173,2611,2611
1557334101,2614,2614
1557336011,2611,2611
1557339103,2553,2553
1557341060,2523,2523
1557343013,2482,2482
1557344928,2458,2458
1557346831,2426,2426
1557348781,2382,2382
1557350684,2345,2345
1557352577,2303,2303
1557355552,2245,2245
1557357392,2203,2203
1557359261,2152,2152
1557361320,2100,2100
1557363141,2056,2056
1557365074,2010,2010
1557367007,1959,1959
1557369156,1915,1915
1557371342,1860,1860
1557373258,1799,1799
1557375178,1730,1730
1557377088,1689,1689
1557379001,1643,1643
1557381156,1584,1584
1557383061,1537,1537
1557384977,1480,1480
1557386928,1420,1420
1557388997,1337,1337
1557390976,1276,1276
1557392920,1198,1198
1557394816,1149,1149
1557397000,1074,1074
1557398926,994,994
1557400844,929,929
1557402765,859,859
1557404662,794,794
1557406585,716,716
1557408697,625,625
1557410711,546,546
1557412587,473,473
1557414526,389,389
1557416421,306,306
1557418588,203,203
1557420499,117,117
1557422458,49,49
1557424334,33,33
1557426500,32,32
1557430368,31,31
1557436132,31,31
1557438020,31,31
1557439942,30,30
1557442388,31,31
1557448118,30,30
1557451943,772,772
1557454126,2066,2066
1557456018,2772,2772
1557463943,2771,2771
1557469722,2770,2770
1557471679,2770,2770
1557477382,2768,2768
1557479324,2768,2768
1557481241,2767,2767
1557483148,2769,2769
1557491068,2768,2768
1557494912,2768,2768
1557497799,2769,2769
1557503801,2770,2770
1557511706,2768,2768
1557519374,2767,2767
1557521304,2766,2766
1557523209,2768,2768
1557528367,2767,2767
1557530196,2768,2768
1557532107,2767,2767
1557535942,2768,2768
1557537878,2311,2311
1557539787,1016,1016
1557541700,92,92
1557543716,26,26
1557547472,26,26
1557551343,27,27
1557553231,28,28
1557555143,29,29
1557557071,27,27
1557558983,28,28
1557564739,27,27
1557568965,28,28
1557570775,29,29
1557576501,28,28
1557578422,29,29
1557582259,31,31
1557584191,32,32
1557586102,34,34
1557588018,34,34
1557590068,35,35
1557592092,35,35
1557594354,34,34
1557596208,35,35
1557600268,36,36
1557606037,39,39
1557609881,39,39
1557613720,38,38
1557615763,50,50
1557617777,51,51
1557621618,50,50
1557623787,51,51
1557627613,54,54
1557631468,53,53
1557633396,52,52
1557635297,51,51
1557641065,77,77
1557643214,93,93
1557645133,94,94
1557653053,93,93
1557655003,92,92
1557656913,90,90
1557660736,90,90
1557664583,90,90
1557666497,92,92
1557668436,92,92
1557672250,90,90
1557674439,91,91
1557676357,90,90
1557678285,89,89
1557680171,88,88
1557686895,87,87
1557690730,86,86
1557694577,88,88
1557696501,89,89
1557702955,73,73
1557704908,72,72
1557706857,73,73
1557708756,73,73
1557710667,72,72
1557712588,71,71
1557714754,71,71
1557722442,73,73
1557724371,74,74
1557728198,36,36
1557732040,36,36
1557733943,37,37
1557737775,36,36
1557743570,37,37
1557745519,39,39
1557751220,40,40
1557753159,38,38
1557757007,38,38
1557760840,37,37
1557762844,40,40
1557764673,43,43
1557766599,45,45
1557768516,48,48
1557770567,51,51
1557772594,53,53
1557774526,56,56
1557778587,57,57
1557780494,57,57
1557782448,56,56
1557784332,58,58
1557786264,58,58
1557788196,57,57
1557792054,58,58
1557793935,57,57
1557796124,57,57
1557801854,56,56
1557805934,55,55
1557807859,53,53
1557811728,53,53
1557813665,53,53
1557815554,52,52
1557819637,53,53
1557821537,54,54
1557827553,55,55
1557829456,57,57
1557831416,56,56
1557835252,55,55
1557839072,56,56
1557840987,57,57
1557842921,138,138
1557845080,242,242
1557847003,333,333
1557848932,415,415
1557850838,491,491
1557852769,561,561
1557854655,621,621
1557856597,697,697
1557858502,767,767
1557860471,835,835
1557862373,900,900
1557864334,984,984
1557866228,1039,1039
1557868138,1114,1114
1557870031,1183,1183
1557871961,1244,1244
1557873891,1289,1289
1557875823,1359,1359
1557877735,1410,1410
1557879647,1467,1467
1557881592,1519,1519
1557883467,1580,1580
1557885379,1647,1647
1557887309,1700,1700
1557889332,1735,1735
1557891161,1789,1789
1557893177,1842,1842
1557894993,1891,1891
1557896942,1944,1944
1557898850,1994,1994
1557900786,2058,2058
1557902665,2101,2101
1557904612,2145,2145
1557906513,2178,2178
1557908449,2221,2221
1557910348,2263,2263
1557912276,2307,2307
1557914202,2346,2346
1557916126,2392,2392
1557918154,2419,2419
1557920186,2459,2459
1557922118,2496,2496
1557924045,2529,2529
1557925944,2565,2565
1557927894,2587,2587
1557930043,2595,2595
1557931934,2597,2597
1557933909,2579,2579
1557935773,2570,2570
1557937690,2566,2566
1557939653,2561,2561
1557941562,2560,2560
1557943495,2549,2549
1557945396,2539,2539
1557947320,2546,2546
1557949236,2543,2543
1557951174,2527,2527
1557953075,2516,2516
1557955001,2504,2504
1557956923,2488,2488
1557958840,2495,2495
1557960756,3174,3174
1557962666,4234,4234
1557964571,4914,4914
1557966495,4913,4913
1557968475,4913,4913
1557970377,4901,4901
1557972337,4895,4895
1557974212,4897,4897
1557976122,4903,4903
1557978039,4902,4902
1557979943,4891,4891
1557981855,4898,4898
1557984042,4882,4882
1557985956,4872,4872
1557987860,4865,4865
1557989770,4865,4865
1557991695,4865,4865
