DateTime,AddedIPs,RemovedIPs
1557984123,7,0
1557984723,5,12
1557985323,5,11
1557985923,8,0
1557986523,6,17
1557987722,4,0
1557988322,8,2
1557988922,2,0
1557989523,11,5
1557990123,4,53
1557990723,2,11
1557991323,4,12
1557992522,30,0
1557993123,1,3
1557994923,19,18
1557996123,1,7
1557997323,10,7
1557998523,7,5
1557999123,7,7
1557999723,9,12
1558000923,7,2
1558002123,5,4
1558003322,4,39
1558003922,7,0
1558004523,2,7
1558005723,7,15
1558006922,3,3
1558008123,14,24
1558009323,3,4
1558010523,2,15
1558011122,5,1
1558011723,2,0
1558012323,3,4
1558012923,2,4
1558014122,7,6
1558015322,1,4
1558015923,45,0
1558016522,9,63
1558017723,7,0
1558018924,3,66
1558019522,3,0
1558020123,7,0
1558020723,1,7
1558021323,4,4
1558023123,2,18
1558023724,4,7
1558024922,6,13
1558026123,4,0
1558027323,4,18
1558027923,1,0
1558028523,5,6
1558029724,23,0
1558030323,8,6
1558030924,1,0
1558031523,7,9
1558032722,1,8
1558033323,4,9
1558033923,8,0
1558034523,18,0
1558035123,2,7
1558035723,3,21
1558036323,1,0
1558036923,7,0
1558037522,8,18
1558038123,2,3
1558039323,8,5
1558040522,3,9
1558041722,1,6
1558042922,34,11
1558043523,35,0
1558044122,6,13
1558044723,2,8
1558045322,4,50
1558046523,7,0
1558047722,1,3
1558048323,4,11
1558048923,18,0
1558049522,3,5
1558050124,3,11
1558050722,2,0
1558051324,2,11
1558051923,3,0
1558052523,2,12
1558053123,1,0
1558053722,6,6
1558054923,2,10
1558056122,2,6
1558057323,6,0
1558058522,10,6
1558059722,3,30
1558060923,4,29
1558062122,39,1
1558062723,3,7
1558063323,5,2
1558064522,3,16
1558065723,8,8
1558066923,20,0
1558068123,2,10
1558068722,5,4
1558069323,7,11
1558069923,39,8
1558070523,9,0
1558071123,2,7
1558071723,5,16
1558072923,12,0
1558074123,3,14
1558075323,1,13
1558076524,4,8
1558077125,4,5
1558077723,9,3
1558078322,22,0
1558078922,5,0
1558080123,1,38
1558081322,7,12
1558081923,1,0
1558082523,12,0
1558083723,30,17
1558084322,1,0
1558084922,5,5
1558086123,4,56
1558086723,9,7
1558087322,1,0
1558087923,8,2
1558088522,5,0
1558089722,6,9
1558090923,6,7
1558092122,8,0
1558093323,7,14
1558094522,3,0
1558095723,3,6
1558096923,2,5
1558098122,4,0
1558099323,7,4
1558100523,2,12
1558101722,6,15
1558102323,7,32
1558102923,8,3
1558104123,6,0
1558104723,7,6
1558105323,3,11
1558106523,3,62
1558107123,6,0
1558107722,5,0
1558108923,4,15
1558109522,9,0
1558110123,2,0
1558111323,9,15
1558111923,3,0
1558112524,4,4
1558113724,6,10
1558114923,2,12
1558115523,7,0
1558116123,5,0
1558117322,4,6
1558118523,7,7
