DateTime,AddedIPs,RemovedIPs
1557725764,10,6
1557726245,7,5
1557726726,7,9
1557727220,5,7
1557727685,5,7
1557728165,10,10
1557728645,5,9
1557729128,9,10
1557729606,6,8
1557730084,10,6
1557730567,8,9
1557731045,9,10
1557731528,10,8
1557732004,8,7
1557732486,5,7
1557732966,9,7
1557733686,5,5
1557734166,7,9
1557734645,8,8
1557735124,9,5
1557735606,6,6
1557736085,4,1
1557736568,1,0
1557787925,0,1
1557788415,1,0
1557796087,3,10
1557796565,9,10
1557797047,7,8
1557797526,10,8
1557798006,6,9
1557798484,12,15
1557798965,13,14
1557799445,10,6
1557799927,10,12
1557800405,9,8
1557800887,6,5
1557801365,5,9
1557801846,12,12
1557802323,10,10
1557802812,8,9
1557803286,7,5
1557804012,11,11
1557804486,9,8
1557804964,10,9
1557805445,5,4
1557805925,6,3
1557806413,6,9
1557806886,9,7
1557807363,6,4
1557807848,3,7
1557808324,7,3
1557808803,3,5
1557809284,7,4
1557809766,5,6
1557810244,6,8
1557810725,8,6
1557811204,6,11
1557811688,11,6
1557812164,6,4
1557812644,5,10
1557813125,10,7
1557813615,4,7
1557814086,6,11
1557814564,11,3
1557815045,5,7
1557815531,8,7
1557816005,10,12
1557816484,12,8
1557816967,10,11
1557817448,7,8
1557817928,9,10
1557818405,7,7
1557818884,7,6
1557819610,7,4
1557820086,5,9
1557820567,14,9
1557820878,5,4
1557821288,4,2
1557821765,3,6
1557822246,5,1
1557822725,1,1
1557823207,1,0
1557877204,0,1
1557877686,1,0
1557878165,1,1
1557882485,3,12
1557882966,9,5
1557883446,7,9
1557884165,9,8
1557884644,8,8
1557885129,14,11
1557885615,8,12
1557886086,10,9
1557886568,10,7
1557887045,3,7
1557887526,8,6
1557888004,4,8
1557888484,8,8
1557889226,5,10
1557889690,10,6
1557890166,6,9
1557890646,10,8
1557891128,6,6
1557891604,9,8
1557892085,5,5
1557892566,5,6
1557893052,7,8
1557893525,6,5
1557894005,4,9
1557894488,9,5
1557894968,6,10
1557895446,9,5
1557895928,8,9
1557896409,9,9
1557896888,7,10
1557897364,11,9
1557897844,7,6
1557898324,6,8
1557898807,7,8
1557899288,9,7
1557899765,7,9
1557900244,4,10
1557900729,14,6
1557901206,6,10
1557901685,13,12
1557902169,9,8
1557902646,7,7
1557903125,11,7
1557903611,5,10
1557904086,12,7
1557904567,4,4
1557905046,6,10
1557905529,7,6
1557906005,7,4
1557906487,5,7
1557906966,8,10
1557907446,13,11
1557907929,7,4
1557908409,6,4
1557908885,2,1
1557909365,1,0
1557921846,1,1
1557922325,1,1
1557945846,1,1
1557946826,1,1
1557963129,1,1
1557964086,1,1
1557968888,4,13
1557969369,9,6
1557969850,8,9
1557970326,8,10
1557970804,11,9
1557971286,7,5
1557971768,7,8
1557972246,8,10
1557972725,12,15
1557973206,11,5
1557973928,8,6
1557974644,7,8
1557975127,11,6
1557975611,4,6
1557976096,9,9
1557976565,8,6
1557977045,6,6
1557977524,6,8
1557978004,7,10
1557978484,9,7
1557978967,6,10
1557979446,11,5
1557979926,3,6
1557980405,8,9
1557980888,8,11
1557981365,9,4
1557981845,5,11
1557982324,11,8
1557982816,6,7
1557983287,8,7
1557984008,6,7
1557984486,7,5
1557984965,7,6
1557985448,7,7
1557985924,8,7
1557986415,6,6
1557986886,7,10
1557987366,10,10
1557987844,10,8
1557988324,9,9
1557988805,9,10
1557989287,9,6
1557989765,9,8
1557990496,8,10
1557990969,9,8
1557991451,6,5
1557991924,5,5
1557992409,5,6
1557993129,8,10
1557993614,10,7
1557994327,7,2
1557994804,2,6
1557995287,3,1
1557995764,2,2
1557996248,2,1
1558051685,1,1
1558052646,1,1
1558053124,0,1
1558053605,1,0
1558055286,4,10
1558055765,6,7
1558056245,8,7
1558056730,9,8
1558057204,9,10
1558057685,8,8
1558058166,7,6
1558058647,8,8
1558059126,6,8
1558059604,9,8
1558060089,8,9
1558060566,11,5
1558061048,9,11
1558061524,9,7
1558062016,6,7
1558062488,9,10
1558062965,6,6
1558063444,5,9
1558063926,9,8
1558064406,6,9
1558064884,13,4
1558065365,4,5
1558066091,5,5
1558066564,4,3
1558067045,3,10
1558067523,11,7
1558068007,8,8
1558068483,9,10
1558068965,6,6
1558069446,8,7
1558069929,5,9
1558070404,8,5
1558070884,6,7
1558071365,7,10
1558071847,8,5
1558072326,6,9
1558072816,7,7
1558073526,7,10
1558074008,13,9
1558074485,9,5
1558074967,4,6
1558075445,6,5
1558075924,6,9
1558076415,10,6
1558077126,7,7
1558077850,6,6
1558078324,5,5
1558078805,5,6
1558079287,6,6
1558079768,4,4
1558080246,7,8
1558080726,7,5
1558081445,4,4
1558081926,3,1
1558110004,0,1
1558110486,1,0
1558114092,1,1
1558115050,1,1
1558116016,1,1
1558120565,1,1
1558121045,1,1
1558141445,1,1
1558141925,5,9
1558142405,4,11
1558142887,15,10
1558143365,8,8
1558143847,7,7
1558144565,10,13
1558145286,11,6
1558145766,8,8
1558146244,6,7
1558146727,7,7
1558147204,7,3
1558147930,7,7
1558148648,7,10
1558149125,7,9
1558149604,10,7
1558150086,8,10
1558150564,8,10
1558151045,11,9
1558151524,8,2
1558152249,6,6
1558152725,2,2
1558153211,3,8
1558153687,8,6
1558154407,5,8
1558154884,7,6
1558155366,6,11
1558155845,10,6
1558156568,5,4
1558157045,5,7
1558157529,8,9
1558158005,7,8
1558158485,11,7
1558158965,9,9
1558159448,8,8
1558159924,10,6
1558160405,7,7
1558160887,8,11
1558161368,7,6
1558161849,9,9
1558162324,7,8
1558162811,11,11
1558163289,7,4
1558163767,6,8
1558164246,7,6
1558164724,4,10
1558165210,8,7
1558165684,6,8
1558166166,10,7
1558166889,6,5
1558167365,6,7
1558167845,7,4
1558168324,3,0
1558192565,0,1
1558193047,1,0
1558214166,0,1
1558214645,1,0
1558216084,1,1
1558216567,1,1
1558226648,0,1
1558227128,1,0
1558228087,4,11
1558228566,8,7
1558229047,6,8
1558229525,8,8
1558230008,8,9
1558230484,10,8
1558231229,10,10
1558231687,10,13
1558232165,9,8
1558232646,6,8
1558233127,8,6
1558233605,6,6
1558234084,7,6
1558234565,7,7
1558235047,7,9
1558235527,8,8
1558236004,9,9
1558236488,6,8
1558236967,9,5
1558237446,4,13
1558237924,11,8
1558238416,10,8
1558238890,9,8
1558239364,7,5
1558239845,6,8
1558240327,7,7
1558241053,9,8
1558241525,6,7
1558242014,9,7
1558242486,8,9
1558242967,9,8
1558243445,8,5
1558243924,5,10
1558244406,10,10
1558244886,12,9
1558245365,8,7
1558245844,7,10
1558246325,8,9
1558246807,9,8
1558247288,8,5
1558247764,6,10
1558248247,7,14
1558248728,17,12
1558249217,12,10
1558249686,11,8
1558250165,8,7
1558250649,5,3
1558251125,3,6
1558251606,5,4
1558252088,7,7
1558252567,7,6
1558253045,4,5
1558253527,4,7
1558254005,7,5
1558254490,5,0
1558306085,0,1
1558306566,1,0
1558314486,1,9
1558314970,8,10
1558315444,9,4
1558315929,6,7
1558316405,7,8
1558316888,6,8
1558317364,9,13
1558318088,11,7
1558318565,9,7
1558319048,6,10
1558319525,11,6
1558320005,4,6
1558320485,9,3
1558321213,3,9
1558321688,6,8
1558322165,7,2
1558322650,5,8
1558323124,7,7
1558323607,10,6
1558324084,4,5
1558324567,5,7
1558325046,9,7
1558325526,6,5
1558326006,6,10
1558326488,8,8
1558326967,9,8
1558327455,8,6
1558327925,8,9
1558328421,8,7
1558328890,8,8
1558329605,8,7
1558330084,5,3
1558330565,4,8
1558331044,7,7
1558331525,7,8
1558332015,7,6
1558332489,9,9
1558332964,9,10
1558333447,11,10
1558333927,8,7
1558334406,5,9
1558334885,9,9
1558335365,10,8
1558335847,9,8
1558336326,9,10
1558336804,8,5
1558337288,3,8
1558337765,8,6
1558338244,6,5
1558338725,6,6
1558339218,7,7
1558339685,4,7
1558340165,7,6
1558340645,5,3
1558341124,2,0
1558344005,0,1
1558344966,1,0
1558400416,0,1
1558400887,4,7
1558401370,7,10
1558401844,12,9
1558402324,9,7
1558402805,9,7
1558403287,9,14
1558403763,11,5
1558404244,9,11
1558404729,10,10
1558405206,9,10
1558405686,10,7
1558406165,7,4
1558406646,6,8
1558407126,4,4
