DateTime,AddedIPs,RemovedIPs
1557458675,559,9
1557460574,17,3
1557462499,6,4
1557464456,9,3
1557466360,7,4
1557468288,7,5
1557470172,4,1
1557472131,5,8
1557474015,12,5
1557475936,3,7
1557477899,4,4
1557479776,1,7
1557481694,9,5
1557483637,3,7
1557485553,4,5
1557487465,3,5
1557489394,303,7
1557491295,669,2
1557493241,676,9
1557495403,303,7
1557497301,445,5
1557499240,544,10
1557501172,454,76
1557503329,622,15
1557505212,298,3
1557507131,610,5
1557509062,623,4
1557510971,888,3
1557512890,11,1
1557514854,20,40
1557516737,12,6
1557518664,72,6
1557520582,6,6
1557522520,6,5
1557524439,2,36
1557526369,3,3
1557528356,2,3
1557530188,3,3
1557532099,2,2
1557534027,1,9
1557535932,4,6
1557537870,8,452
1557539779,6,880
1557541692,4,617
1557543633,4,891
1557545546,5,457
1557547462,5,8
1557549389,7,5
1557551329,4,5
1557553223,2,6
1557555135,1,10
1557557063,4,3
1557558974,5,9
1557560893,9,5
1557562845,109,3
1557564729,37,3
1557567007,7,1
1557569328,5,6
1557571240,3,2
1557573155,2,6
1557575072,3,95
1557577023,6,528
1557578909,0,754
1557580809,4,508
1557582744,3,411
1557584661,2,476
1557586581,8,491
1557588507,33,464
1557590478,5,490
1557592349,1,426
1557594309,5,486
1557596185,1,1003
1557598100,5,761
1557600261,13,75
1557602182,8,11
1557604106,4,8
1557606029,7,98
1557607935,11,10
1557609874,8,11
1557611776,67,2
1557613713,5,12
1557615647,0,6
1557617544,13,11
1557619485,3,9
1557621390,15,13
1557623310,14,9
1557625269,7,9
1557627159,4,3
1557629062,5,6
1557630995,12,2
1557632910,3,12
1557634820,10,11
1557636750,37,10
1557638659,12,5
1557640577,5,2
1557642766,177,6
1557644673,116,7
1557646825,206,9
1557648743,157,105
1557650690,172,67
1557652580,158,12
1557654501,12,1
1557656450,6,5
1557658375,2,2
1557660267,4,4
1557662177,4,2
1557664119,8,6
1557666049,151,6
1557667951,195,3
1557670133,177,4
1557672044,276,4
1557673947,128,30
1557675878,1,4
1557677813,5,3
1557679731,7,1
1557681626,3,3
1557683551,4,4
1557685470,7,4
1557687583,8,4
1557689570,9,3
1557691743,9,6
1557693616,5,8
1557695790,8,7
1557697701,5,28
1557699648,6,1
1557702946,16,7
1557704901,34,4
1557706833,383,7
1557708749,546,5
1557710660,357,6
1557712579,274,2
1557714745,290,4
1557716676,369,5
1557718581,250,6
1557720498,257,5
1557722435,467,15
1557724364,236,8
1557726255,231,2
1557728190,332,32
1557730118,389,89
1557732033,237,65
1557733936,12,101
1557735865,22,57
1557737768,12,72
1557739722,7,116
1557741656,11,10
1557743563,3,6
1557745508,2,1
1557747380,4,5
1557749300,5,5
1557751213,6,5
1557753153,3,258
1557755057,2,115
1557757000,3,178
1557758836,3,283
1557760833,3,18
1557762834,6,4
1557764666,7,3
1557766576,5,7
1557768507,6,1
1557770455,5,3
1557772346,5,3
1557774258,6,8
1557776178,3,7
1557778128,3,12
1557780012,6,9
1557781944,2,7
1557783754,7,6
1557785771,31,1
1557787698,6,4
1557789611,17,42
1557791530,4,43
1557793459,4,403
1557795382,3,607
1557797566,3,388
1557799529,4,290
1557801395,3,265
1557803330,5,384
1557805219,3,278
1557807133,7,305
1557809084,4,465
1557811125,7,276
1557813159,4,321
1557815052,4,336
1557816996,10,397
1557818889,13,152
1557820892,32,45
1557822736,39,46
1557824656,33,93
1557826831,9,76
1557828734,8,12
1557830684,3,5
1557832570,9,5
1557834771,4,8
1557836655,11,10
1557838609,7,4
1557840499,2,5
1557842441,12,4
1557844335,104,7
1557846295,73,6
1557848445,5,12
1557850342,7,7
1557852292,14,10
1557854179,4,16
1557856343,191,11
1557858261,5,2
1557860191,310,6
1557862091,121,10
1557864307,319,7
1557866205,123,6
1557868130,4,7
1557870023,1,8
1557871954,10,60
1557873884,77,1
1557875801,24,4
1557877727,6,4
1557879639,4,6
1557881568,5,8
1557883460,8,5
1557885372,6,5
1557887302,5,6
1557889248,5,3
1557891154,5,5
1557893090,5,6
1557894985,5,6
1557896935,5,6
1557898842,10,5
1557900778,48,1
1557902658,32,9
1557904605,6,5
1557906507,6,25
1557908441,6,46
1557910341,18,46
1557912268,101,15
1557914195,21,5
1557916119,5,5
1557918068,8,1
1557919942,8,6
1557921862,3,6
1557923784,5,7
1557925728,6,9
1557927616,1,5
1557929556,7,7
1557931464,7,72
1557933403,5,29
1557935340,33,6
1557937241,5,7
1557939153,5,11
1557941058,7,14
1557943005,9,184
1557944908,8,4
1557946856,9,322
1557948775,10,185
1557950729,7,251
1557952585,129,122
1557954525,276,3
1557956441,40,4
1557958352,3,13
1557960280,468,69
1557962203,778,17
1557964105,974,6
1557966016,793,2
1557967952,297,2
1557969995,12,6
1557972026,5,5
1557973943,5,5
1557975860,17,6
1557977783,63,4
1557979697,3,5
1557981641,21,5
1557983543,51,4
1557985458,6,6
1557987409,5,39
1557989306,4,25
1557991479,15,6
1557993397,4,7
1557995325,373,4
1557997244,777,89
1557999383,670,59
1558001568,290,4
1558003484,20,3
1558005375,2,3
1558007322,24,6
1558009264,445,5
1558011137,576,6
1558013057,510,3
1558015014,569,2
1558016933,283,4
1558019818,416,8
1558022962,749,25
1558024825,2,7
1558026735,5,6
1558028654,6,8
1558030585,4,8
1558032494,6,8
1558034411,4,3
1558036340,1,4
