DateTime,AddedIPs,RemovedIPs
1557682518,2,0
1557686117,1,0
1557687019,2,0
1557687319,69,0
1557687918,4,0
1557690019,2,0
1557690917,63,0
1557693019,13,0
1557696319,11,0
1557698718,1,0
1557702918,51,0
1557703518,3,0
1557705918,3,0
1557707119,4,0
1557709816,0,1
1557710417,24,0
1557711617,2,0
1557713117,1,0
1557714018,29,0
1557714618,0,1
1557715218,92,0
1557715819,5,0
1557717617,6,0
1557718517,13,0
1557719419,1,0
1557720318,1,0
1557720618,1,0
1557721218,1,0
1557723317,28,0
1557726018,18,0
1557726622,11,0
1557727518,1,0
1557730218,2,0
1557731116,21,1
1557735619,14,0
1557736517,20,0
1557738618,0,1
1557741318,32,1
1557742818,1,0
1557744918,19,0
1557747319,67,0
1557748221,1,0
1557750321,0,1
1557750918,2,0
1557751818,9,0
1557754819,0,1
1557755121,241,0
1557755420,101,0
1557757221,0,1
1557757519,0,1
1557758119,2,0
1557759020,0,1
1557759622,24,0
1557760218,1,0
1557760521,0,1
1557761119,2,0
1557764418,1,0
1557765618,71,0
1557766218,8,0
1557768319,0,1
1557768619,1,0
1557769818,2,0
1557771318,1,0
1557771619,1,0
1557773718,0,1
1557774918,0,1
1557775820,59,0
1557776118,19,0
1557778818,1,0
1557780620,19,0
1557780917,174,0
1557787821,4,0
1557788719,18,0
1557789619,4,0
1557790820,8,0
1557793521,227,0
1557795319,0,3
1557795618,0,4
1557796219,36,0
1557796518,0,4
1557796819,0,6
1557797419,0,9
1557798019,1,11
1557798320,0,1
1557798618,0,7
1557798918,0,12
1557799221,0,6
1557799518,0,6
1557799819,0,8
1557800120,0,6
1557800418,0,7
1557803419,26,0
1557804018,3,0
1557805819,1,0
1557806118,0,1
1557807019,0,1
1557807620,1,0
1557808221,77,0
1557808518,89,0
1557808819,21,0
1557809119,12,0
1557812118,36,0
1557813318,0,1
1557815124,0,1
1557818120,0,1
1557818418,1,0
1557819021,0,1
1557819619,81,0
1557825019,8,0
1557825619,1,0
1557829219,1,0
1557830420,82,0
1557834019,1,0
