DateTime,AddedIPs,RemovedIPs
1556118204,2,2
1556121746,2,3
1556125404,3,2
1556129007,2,6
1556132604,2,4
1556136144,1,2
1556143404,1,1
1556150604,4,2
1556154204,1,1
1556157804,1,4
1556161404,4,5
1556164946,4,4
1556168544,3,4
1556172204,2,3
1556175804,2,3
1556179404,2,2
1556183004,1,2
1556190144,1,1
1556193808,1,2
1556197404,0,2
1556200945,1,1
1556639016,7,885
1556639407,158,0
1556639583,70,0
1556639967,151,0
1556640463,201,0
1556640770,129,0
1556641137,117,0
1556643739,3,0
1556647399,6,0
1556650999,3,0
1556654599,3,0
1556658139,2,1
1556661799,1,1
1556665339,5,2
1556668999,8,3
1556672598,2,0
1556676198,8,0
1556679798,1,2
1556683398,3,2
1556686998,1,0
1556690598,3,2
1556694138,1,1
1556697798,1,3
1556701339,1,0
1556704999,6,1
1556707699,3,0
1556712204,7,1
1556715800,2,0
1556719400,4,2
1556722999,4,1
1556726599,3,6
1556730142,2,1
1556733799,2,2
1556737399,1,1
1556740947,1,4
1556744599,2,3
1556748139,2,0
1556751806,3,2
1556755402,2,2
1556758999,1,2
1556762599,2,4
1556766142,4,3
1556769800,3,5
1556773399,2,3
1556777007,3,3
1556780601,2,2
1556784140,4,0
1556787800,1,2
1556791401,1,0
1556794941,2,3
1556798600,3,2
1556802200,3,2
1556805801,1,4
1556809401,0,2
1556812940,3,4
1556816540,4,3
1556820200,1,3
1556823740,1,1
1556827400,1,1
1556831000,1,1
1556834600,1,6
1556838200,4,0
1556845401,0,1
1556849000,5,4
1556852600,1,1
1556856200,3,3
1556859740,0,2
1556863400,3,2
1556866940,2,4
1556870542,2,3
1556874141,2,2
1556877740,1,0
1556881401,2,1
1556885002,4,0
1556888607,2,2
1556892142,3,2
1556895801,3,2
1556899405,3,4
1556903001,2,1
1556906601,2,1
1556910204,2,4
1556913801,2,1
1556917341,3,1
1556921001,1,2
1556924541,3,2
1556928202,3,5
1556931801,0,5
1556935341,4,2
1556939001,3,2
1556942606,2,2
