DateTime,AddedIPs,RemovedIPs
1557985923,47,45
1557986523,47,0
1557987722,50,147
1557988322,47,0
1557988922,43,37
1557989523,43,53
1557990123,40,83
1557990723,38,0
1557991323,41,36
1557992522,49,40
1557993123,36,51
1557993723,40,0
1557994923,51,132
1557996123,30,35
1557997323,43,0
1557998523,39,74
1557999123,47,41
1557999723,44,49
1558000923,41,0
1558002123,39,47
1558003322,45,93
1558003922,34,0
1558004523,32,0
1558005723,39,40
1558006922,28,45
1558008123,47,83
1558009323,43,29
1558010523,35,38
1558011122,47,0
1558011723,31,36
1558012323,42,31
1558012923,34,38
1558014122,39,0
1558015322,43,84
1558015923,75,34
1558016522,41,36
1558017723,42,0
1558018924,37,117
1558019522,25,0
1558020123,48,75
1558020723,43,0
1558021323,46,42
1558023123,39,48
1558023724,33,46
1558024922,47,62
1558026123,54,80
1558027323,33,0
1558027923,39,43
1558028523,38,83
1558029724,58,0
1558030323,51,42
1558030924,42,35
1558031523,33,0
1558032123,31,0
1558032722,38,39
1558033323,36,46
1558033923,49,0
1558034523,47,0
1558035123,49,39
1558035723,41,36
1558036323,37,0
1558036923,41,0
1558037522,46,39
1558038123,33,44
1558039323,40,35
1558040522,40,110
1558041722,44,0
1558042922,70,143
1558043523,76,0
1558044122,30,52
1558044723,33,0
1558045322,43,38
1558046523,38,0
1558047722,38,78
1558048323,38,0
1558048923,37,0
1558049522,40,47
1558050124,36,30
1558050722,36,40
1558051324,34,0
1558051923,30,53
1558052523,33,44
1558053123,32,0
1558053722,35,0
1558054923,46,75
1558056122,43,78
1558057323,38,34
1558058522,45,77
1558059722,41,44
1558060923,39,46
1558062122,47,41
1558062723,30,42
1558063323,33,0
1558064522,30,81
1558065723,52,133
1558066923,45,94
1558068123,41,35
1558068722,47,50
1558069323,45,102
1558069923,68,76
1558070523,36,0
1558071123,35,79
1558071723,41,0
1558072923,50,86
1558074123,31,35
1558075323,32,123
1558076524,42,48
1558077125,36,42
1558077723,46,34
1558078322,54,49
1558078922,47,59
1558080123,31,77
1558081322,36,35
1558081923,38,0
1558082523,44,0
1558083723,73,70
1558084322,43,0
1558084922,47,45
1558086123,49,44
1558086723,42,35
1558087322,44,0
1558087923,49,45
1558088522,39,0
1558089722,41,37
1558090923,37,84
1558092122,52,33
1558093323,48,80
1558094522,36,0
1558095723,29,52
1558096923,39,42
1558098122,40,127
1558099323,53,32
1558100523,44,64
1558101722,48,27
1558102323,42,77
1558102923,35,0
1558104123,35,39
1558104723,41,32
1558105323,39,0
1558106523,36,63
1558107123,43,38
1558107722,45,84
1558108923,28,0
1558109522,46,0
1558110123,41,37
1558111323,48,77
1558111923,37,0
1558112524,50,38
1558113123,35,0
1558113724,39,34
1558114923,32,78
1558115523,47,0
1558116123,38,55
1558117322,42,84
1558118523,41,72
1558119722,41,79
1558120923,38,93
1558121523,41,35
1558122123,47,0
1558123323,43,131
1558124523,44,92
1558125122,44,0
1558125722,50,0
1558126322,32,35
1558127523,41,42
1558128722,39,51
1558129323,64,0
1558129924,45,137
1558130523,39,37
1558132322,41,72
1558134123,38,81
1558134723,49,35
